,Date,XAUINR BGN Curncy-Gold Index,INMSM1 Index-India Money Supply M1,PBINBSI Index-Price/Book -India Sensex 30,PEINB30 Index-Price/Earnings Ratio for the Sensex 30 Index,GIND10YR Index-India Govt Bond Generic Bid Yield 10 Year,GIND5YR Index-India Govt Bond Generic Bid Yield 5 Year,GIND4YR Index-India Govt Bond Generic Bid Yield 4 Year,GIND3YR Index-India Govt Bond Generic Bid Yield 3 Year,GIND1YR Index-India Govt Bond Generic Bid Yield 1 Year,INRPYLPD Index-Reserve Bank of India REPO Rate Policy (Daily),BCOPAAA0 Index-Bloomberg FIMMDA India Corporate Bond Curve AAA 10 Year,INFFFIDE Index-India Fiscal Deficit,USDINR Curncy-USDINR Spot Exchange Rate - Price of 1 USD in INR,INMFEQNT Index-India Mutual Fund Net Equity,FIINNET Index-India Net Foreign Equity Investment INR,DXY Curncy-Dollar Index,IRSWO1 Curncy-INR SWAP ONSH OIS 1Y,IRSWO5 Curncy-INR SWAP ONSH OIS 5Y,NIFTY Index-Forward P/E (12M Forward),NSE500 Index-Forward PE for Fiscal Year 3,BSE500 Index-Forward P/E (12M Forward),BSE500 Index-Forward PE for Fiscal Year 3,JBDCINR Index-J.P. Morgan India CPI-Based Real Broad Effective Exchange Rate,INPIINDY Index-india industrial production,INFDTO$Y Index-india monthly fdi,RBIBKRTE Index-RBI interest rate,INMSM3Y Index-INDIA M3 MONEY SUPPLY,INMSM1Y Index-INDIA M1 MONEY SUPPLY,ECOYBINN Index-INDIA TRADE BALANCE,5346629 Index-IMF INDIA PPI (PRODUCER PRICES INDEX),INMORES$ Index-Foreign Reserves India (USD),INBGRIW Index-Rural India Wage,INTXDITA Index-India Tax Collections,MIGININD Index-Migrant Remmitance Inflow,GHDIHDIN Index-India HDI,5349B34 Index-India GNI (Gross National Income),BELTINPG Index-India forecast GDP growth,BSE500 Index-Price Earnings Ratio (P/E),NSE500 Index-Price Earnings Ratio (P/E),BSE500 Index-Price to Book Ratio,NSE500 Index-Price to Book Ratio,NSE500 Index-EBITDA,BSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-Adjusted Price/Sales ratio,NSE500 Index-P/S RATIO,BSE500 Index-P/S RATIO,MXIN000G Index-Price Earnings Ratio (P/E),MXIN000G Index-Price to Book Ratio,MXIN000G Index-P/S RATIO,MXIN000G Index-Dividend Yield (Actuals),MXIN000V Index-Price Earnings Ratio (P/E),MXIN000V Index-Price to Book Ratio,MXIN000V Index-P/S RATIO,MXIN000V Index-Dividend Yield (Actuals),SPBSMIP Index-Price Earnings Ratio (P/E),SPBSMIP Index-Price to Book Ratio,SPBSMIP Index-P/S RATIO,SPBSMIP Index-Dividend Yield (Actuals),SPB25SIP Index-Price Earnings Ratio (P/E),SPB25SIP Index-Price to Book Ratio,SPB25SIP Index-P/S RATIO,SPB25SIP Index-Dividend Yield (Actuals),NSE100 Index-Price Earnings Ratio (P/E),NSE100 Index-Price to Book Ratio,NSE100 Index-P/S RATIO,NSE100 Index-Dividend Yield (Actuals),NIFTY Index-P/S Ratio,NIFTY Index-P/E ratio
7238,2022-01-24,136582.61,4950914,3.53,27.0,6.659,5.937,5.814,5.297,4.427,4.0,7.1898,63752,74.5675,1125.45,-3899.19,95.918,4.43,5.6,24.7356,17.7869,26.2563,17.6934,108.4097,1.0,-60.01,4.25,9.14,11.11,-177.7,107.13,634286,368.07,10494.49,89375,0.633,149941.1,4.7,32.2097,32.453,3.3869,3.9605,1138.0901,2.9644,3.027,2.7173,2.664,46.853,5.4576,4.7316,0.3791,25.6653,3.1037,2.0821,2.1063,37.8979,3.6523,2.3208,1.0545,49.3333,3.2415,1.8657,0.8698,30.5349,3.3103,2.8708,1.2252,2.9033,30.1604
7239,2022-01-25,137668.6102,4950914,3.55,27.15,6.658,5.926,5.788,5.278,4.367,4.0,7.1994,63752,74.7762,4277.83,-6956.41,95.948,4.42,5.62,24.889,17.9047,26.4503,17.8101,108.2778,1.0,-60.01,4.25,9.14,11.11,-177.7,107.13,634286,368.07,10494.49,89375,0.633,149941.1,4.7,32.4785,32.7181,3.4152,3.9928,1138.0901,2.9892,3.0517,2.7395,2.6863,47.2084,5.499,4.7675,0.3762,25.8935,3.1313,2.1006,2.0878,38.2875,3.6898,2.3447,1.0438,49.8285,3.274,1.8844,0.8611,30.7737,3.3362,2.8932,1.2157,2.9251,30.3871
7240,2022-01-26,137668.6102,4950914,3.55,27.15,6.658,5.926,5.788,5.278,4.367,4.0,7.1994,63752,74.7762,4277.83,-6956.41,96.478,4.42,5.62,24.8847,17.8993,26.452,17.8048,108.0575,1.0,-60.01,4.25,9.14,11.11,-177.7,107.13,634286,368.07,10494.49,89375,0.633,149941.1,4.7,32.4785,32.7181,3.4152,3.9928,1138.0901,2.9892,3.0517,2.7395,2.6863,47.2084,5.499,4.7675,0.3762,25.8935,3.1313,2.1006,2.0878,38.2875,3.6898,2.3447,1.0438,49.8285,3.274,1.8844,0.8611,30.7737,3.3362,2.8932,1.2157,2.9251,30.3871
7241,2022-01-27,135725.1099,4950914,3.49,26.39,6.747,5.981,5.849,5.349,4.374,4.0,7.2863,63752,75.0688,-750.65,-5521.0,97.255,4.49,5.685,24.6429,17.7011,26.1064,17.6144,108.1585,1.0,-60.01,4.25,9.14,11.11,-177.7,107.13,634286,368.07,10494.49,89375,0.633,149941.1,4.7,32.1457,32.3817,3.3802,3.9518,1138.0901,2.9586,3.0204,2.7113,2.6587,46.4967,5.4161,4.6956,0.382,25.6057,3.0965,2.0772,2.0999,37.8084,3.6437,2.3154,1.057,49.6133,3.2599,1.8763,0.8649,30.445,3.3006,2.8623,1.2236,2.8967,30.0919
7242,2022-01-28,134004.2191,5027426,3.51,26.51,6.753,5.981,5.847,5.338,4.462,4.0,7.3084,63752,75.04,2908.68,-5060.5,97.27,4.5,5.73,24.5363,17.765,26.1301,17.6769,108.3821,1.0,-60.01,4.25,8.37,10.14,-177.7,107.13,629755,368.07,10494.49,89375,0.633,149941.1,4.7,32.2384,32.4777,3.3899,3.9635,1138.0901,2.9671,3.0294,2.7194,2.6664,46.5341,5.4205,4.6994,0.3796,25.7032,3.1083,2.0851,2.092,38.1947,3.6809,2.339,1.0463,49.863,3.2763,1.8858,0.8526,30.4668,3.3029,2.8644,1.2219,2.8953,30.0775
7243,2022-01-29,134004.2191,5027426,3.51,26.51,6.753,5.981,5.847,5.338,4.462,4.0,7.3084,63752,75.04,2908.68,-5060.5,97.27,4.5,5.73,24.5406,17.7699,26.119,17.6818,108.3821,1.0,-60.01,4.25,8.37,10.14,-177.7,107.13,629755,368.07,10494.49,89375,0.633,149941.1,4.7,32.2384,32.4777,3.3899,3.9635,1138.0901,2.9671,3.0294,2.7194,2.6664,46.5341,5.4205,4.6994,0.3796,25.7032,3.1083,2.0851,2.092,38.1947,3.6809,2.339,1.0463,49.863,3.2763,1.8858,0.8526,30.4668,3.3029,2.8644,1.2219,2.8953,30.0775
7244,2022-01-30,134004.2191,5027426,3.51,26.51,6.753,5.981,5.847,5.338,4.462,4.0,7.3084,63752,75.04,2908.68,-5060.5,97.27,4.5,5.73,24.5506,17.752,26.1298,17.6643,108.3821,1.0,-60.01,4.25,8.37,10.14,-177.7,107.13,629755,368.07,10494.49,89375,0.633,149941.1,4.7,32.2384,32.4777,3.3899,3.9635,1138.0901,2.9671,3.0294,2.7194,2.6664,46.5341,5.4205,4.6994,0.3796,25.7032,3.1083,2.0851,2.092,38.1947,3.6809,2.339,1.0463,49.863,3.2763,1.8858,0.8526,30.4668,3.3029,2.8644,1.2219,2.8953,30.0775
7245,2022-01-31,134121.3129,5027426,3.57,26.89,6.681,5.889,5.786,5.296,4.435,4.0,7.2217,178502,74.6225,3317.85,-2037.18,96.54,4.47,5.68,24.8857,17.9984,26.566,17.9084,108.7662,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,629755,369.04,10494.49,89375,0.633,149941.1,4.7,32.6813,32.9149,3.4365,4.0169,1138.0901,3.0079,3.0702,2.756,2.703,47.1723,5.4948,4.7639,0.3745,26.083,3.1543,2.116,2.0615,38.8679,3.7458,2.3802,1.0282,50.38,3.3103,1.9053,0.847,30.8762,3.3473,2.9029,1.2057,2.9356,30.4959
7246,2022-02-01,134992.7192,5027426,3.62,27.18,6.846,5.996,5.897,5.424,4.435,4.0,7.3644,178502,74.8013,323.34,-95.73,96.385,4.49,5.78,21.268,18.2413,26.9506,18.1517,108.2111,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,629755,369.04,10494.49,89375,0.633,149941.1,4.7,33.1066,33.3445,3.4812,4.0693,1138.0901,3.047,3.1102,2.7919,2.7382,38.0149,4.2761,4.2201,0.3701,26.4974,3.2044,2.1496,2.0293,39.2863,3.7861,2.4059,1.0172,50.6964,3.3311,1.9173,0.8446,31.3141,3.3948,2.944,1.1888,2.7549,25.2782
7247,2022-02-02,135014.313,5027426,3.64,27.3,6.881,6.079,5.917,5.453,4.628,4.0,7.3731,178502,74.84,33.6,602.76,95.936,4.51,5.85,21.4372,18.465,27.0927,18.3687,108.0492,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,629755,369.04,10494.49,89375,0.633,149941.1,4.7,33.4839,33.7353,3.5209,4.117,1138.0901,3.0818,3.1467,2.8247,2.7694,38.4901,4.327,4.2706,0.3661,26.6879,3.2274,2.165,2.0151,39.7098,3.8269,2.4318,1.008,51.5107,3.3846,1.9481,0.8313,25.6171,3.2961,2.7298,1.1757,2.7825,25.3492
7248,2022-02-03,134971.1098,5027426,3.6,27.03,6.89,6.077,5.928,5.433,4.568,4.0,7.3815,178502,74.86,-512.87,-2096.47,95.379,4.53,5.87,21.0093,18.2403,21.8468,18.1407,107.8993,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,629755,369.04,10494.49,89375,0.633,149941.1,4.7,27.0181,27.1994,3.3325,3.6463,1128.8059,2.7494,2.78,2.6371,2.605,38.0988,4.282,4.2261,0.3703,26.3119,3.1819,2.1345,2.0576,39.3534,3.7925,2.41,1.0186,51.4309,3.3791,1.9449,0.8483,25.5048,3.2587,2.695,1.1945,2.7441,25.2362
7249,2022-02-04,135161.4224,5027426,3.6,27.0,6.869,6.458,6.05,5.826,4.867,4.0,7.3681,178502,74.6963,296.7,-5152.84,95.485,4.55,5.875,20.9549,18.1766,21.7775,18.0793,107.7494,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.9287,27.108,3.3212,3.6357,1128.8059,2.7407,2.7706,2.626,2.5942,37.9736,4.2686,4.2087,0.3739,21.5751,3.3673,1.9559,2.0676,39.0852,3.7667,2.3936,1.0125,51.1322,3.3595,1.9336,0.8616,25.4441,3.2515,2.6893,1.1984,2.7371,25.169
7250,2022-02-05,135161.4224,5027426,3.6,27.0,6.869,6.458,6.05,5.826,4.867,4.0,7.3681,178502,74.6963,296.7,-5152.84,95.485,4.55,5.875,20.9549,18.1786,21.7803,18.0813,107.7494,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.8098,26.9886,3.2747,3.6218,1128.8059,2.7318,2.7616,2.5929,2.5616,37.9736,4.2686,4.2087,0.3739,21.5751,3.3673,1.9559,2.0676,39.0852,3.7667,2.3936,1.0125,51.1322,3.3595,1.9336,0.8616,25.3119,3.1948,2.6458,1.1984,2.7102,25.1147
7251,2022-02-06,135161.4224,5027426,3.6,27.0,6.869,6.458,6.05,5.826,4.867,4.0,7.3681,178502,74.6963,296.7,-5152.84,95.485,4.55,5.875,20.956,18.1756,21.7262,18.0779,107.7494,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.7288,26.9046,3.2747,3.6218,1128.8059,2.7313,2.7612,2.5925,2.5612,37.9736,4.2686,4.2087,0.3739,21.5751,3.3673,1.9559,2.0676,39.0852,3.7667,2.3936,1.0125,51.1322,3.3595,1.9336,0.8616,25.2121,3.1948,2.6454,1.1984,2.7097,25.1088
7252,2022-02-07,135225.1099,5027426,3.53,26.36,6.869,6.458,6.05,5.826,4.867,4.0,7.3681,178502,74.6963,-1291.4,972.21,95.399,4.55,5.875,20.5717,17.8777,21.281,17.7854,107.8798,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.2981,26.4691,3.2286,3.57,1128.8059,2.6891,2.718,2.5482,2.5179,37.1069,4.1699,4.1268,0.3794,21.2413,3.2798,1.9223,2.0938,38.5976,3.7197,2.3637,1.022,50.6711,3.3292,1.9162,0.8707,24.8006,3.1449,2.6041,1.2174,2.6631,24.6611
7253,2022-02-08,136179.9225,5027426,3.54,26.01,6.809,6.384,5.995,5.749,4.861,4.0,7.2962,178502,74.7487,895.98,69.7,95.643,4.55,5.84,20.6277,17.876,21.2746,17.7736,107.8312,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.2616,26.436,3.2282,3.5634,1128.8059,2.6833,2.7124,2.5433,2.5128,37.2766,4.1858,4.1427,0.3779,21.2102,3.2886,1.9193,2.0899,38.4239,3.703,2.3531,1.0167,49.9196,3.2798,1.8878,0.8846,24.8412,3.1543,2.6075,1.2155,2.6696,24.7252
7254,2022-02-09,136803.8132,5027426,3.58,26.29,6.805,6.368,5.981,5.75,4.889,4.0,7.2861,178502,74.8075,1198.68,-650.21,95.494,4.56,5.83,20.8613,18.0494,21.5357,17.9588,107.4992,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.5933,26.7686,3.2628,3.6015,1128.8059,2.7113,2.7404,2.5694,2.5388,37.6685,4.2298,4.186,0.374,21.443,3.3243,1.938,2.0576,36.85,3.3515,2.5196,1.0166,50.0604,3.2891,1.8931,0.8825,25.1288,3.19,2.6353,1.1937,2.6986,25.0061
7255,2022-02-10,137391.9226,5027426,3.59,26.32,6.727,6.214,5.82,5.609,4.732,4.0,7.2083,178502,74.95,2157.97,-1692.63,95.553,4.36,5.71,20.9958,18.1959,21.662,18.1009,106.9095,2.0,264.83,4.25,8.37,10.14,-180.5,107.13,631953,369.04,10494.49,89375,0.633,149941.1,4.7,26.7519,26.9321,3.283,3.6244,1128.8059,2.7209,2.7505,2.5787,2.5477,37.8052,4.2454,4.2014,0.3722,21.6069,3.3558,1.9505,2.0504,37.2638,3.3611,2.502,1.0124,25.801,3.0919,1.8398,0.8826,25.3069,3.2143,2.6502,1.1898,2.7146,25.1797
7256,2022-02-11,137780.7195,5060692,3.53,25.44,6.698,6.133,5.771,5.516,4.685,4.0,7.1778,178502,75.3775,-906.15,351.48,96.082,4.34,5.715,20.6909,17.9204,21.3437,17.8336,106.7295,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.3594,26.5305,3.2356,3.5714,1128.8059,2.6805,2.709,2.5399,2.5099,37.2528,4.1848,4.1409,0.3776,21.2436,3.3028,1.9182,2.0834,36.5769,3.2993,2.4548,1.032,25.3571,3.0338,1.8052,0.8995,24.9605,3.1717,2.6138,1.2057,2.6774,24.8311
7257,2022-02-12,137780.7195,5060692,3.53,25.44,6.698,6.133,5.771,5.516,4.685,4.0,7.1778,178502,75.3775,-906.15,351.48,96.082,4.34,5.715,20.65,17.909,21.3152,17.8213,106.7295,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.3229,26.4934,3.2326,3.5708,1128.8059,2.6824,2.711,2.5415,2.5115,37.2528,4.1848,4.1409,0.3776,21.2436,3.3028,1.9182,2.0834,36.5988,3.275,2.4525,1.032,25.3663,3.0338,1.8052,0.8995,24.9183,3.168,2.6159,1.2057,2.6804,24.7813
7258,2022-02-13,137780.7195,5060692,3.53,25.44,6.698,6.133,5.771,5.516,4.685,4.0,7.1778,178502,75.3775,-906.15,351.48,96.082,4.34,5.715,20.6462,17.9073,21.3105,17.8196,106.7295,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.314,26.4837,3.2326,3.5708,1128.8059,2.683,2.7116,2.5425,2.5124,37.2528,4.1848,4.1409,0.3776,21.2436,3.3028,1.9182,2.0834,36.6062,3.275,2.4571,1.032,25.3499,3.0338,1.8052,0.8995,24.9095,3.168,2.6165,1.2057,2.6811,24.7707
7259,2022-02-14,141068.5168,5060692,3.44,24.82,6.666,6.133,5.758,5.463,4.685,4.0,7.1437,178502,75.6013,2107.23,-3144.31,96.374,4.29,5.61,19.9631,17.3062,20.5883,17.225,106.5292,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,25.4178,25.5702,3.127,3.4531,1128.8059,2.5912,2.6175,2.4547,2.4268,36.2247,4.0615,4.0257,0.3883,20.4196,3.1865,1.8532,2.118,35.2041,3.1599,2.3705,1.0695,24.3717,2.9078,1.7302,0.9384,24.0992,3.0698,2.5321,1.225,2.595,23.9693
7260,2022-02-15,139467.0166,5060692,3.56,25.65,6.673,6.166,5.795,5.5,4.69,4.0,7.1527,178502,75.3387,3870.66,-1391.12,95.989,4.29,5.64,20.5282,17.8557,21.1729,17.7707,106.8128,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.1472,26.3062,3.2146,3.5502,1128.8059,2.6521,2.6793,2.5133,2.4846,37.3949,4.1924,4.1433,0.3761,20.9208,3.2708,1.8905,2.0617,36.2438,3.2444,2.4343,1.1248,24.9233,2.9659,1.7648,0.9213,24.7762,3.1598,2.5921,1.1894,2.6587,24.6616
7261,2022-02-16,139544.5166,5060692,3.57,25.72,6.685,6.199,5.842,5.501,4.661,4.0,7.0873,178502,75.0762,1054.28,-367.48,95.701,4.3,5.695,20.4877,17.8284,21.1383,17.7496,106.9024,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.0887,26.2511,3.2118,3.5476,1128.8059,2.6492,2.6766,2.5109,2.4819,37.2808,4.1796,4.1299,0.3773,20.9156,3.2685,1.8891,2.0835,35.7729,3.2433,2.4336,1.1252,25.1136,2.9858,1.7767,0.9169,24.7402,3.1544,2.5875,1.2002,2.654,24.6253
7262,2022-02-17,142384.2201,5060692,3.54,25.52,6.674,6.145,5.82,5.507,4.631,4.0,7.0761,178502,75.11,634.27,-710.02,95.8,4.28,5.71,20.4623,17.8028,21.0945,17.7193,106.9723,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,630190,369.04,10494.49,89375,0.633,149941.1,4.7,26.052,26.218,3.2074,3.5434,1128.8059,2.6464,2.6742,2.5086,2.4792,37.3515,4.186,4.1366,0.3773,20.9361,3.2712,1.8919,2.0418,35.6817,3.2362,2.428,1.1244,24.9123,2.9598,1.7612,0.9175,24.7307,3.1534,2.5877,1.2008,2.652,24.5884
7263,2022-02-18,141812.5169,5060692,3.54,25.56,6.663,6.164,5.809,5.501,4.632,4.0,7.0618,178502,74.6625,1756.97,-3057.99,96.043,4.26,5.69,20.4322,17.7524,21.0294,17.6734,107.6277,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.9527,26.1111,3.1949,3.5287,1128.8059,2.636,2.6631,2.4981,2.4695,37.1487,4.1633,4.1141,0.3793,20.8595,3.2589,1.8847,2.0495,35.4259,3.2102,2.4085,1.1335,24.7129,2.9362,1.7471,0.9255,24.6578,3.1441,2.58,1.2043,2.6476,24.5479
7264,2022-02-19,141812.5169,5060692,3.54,25.56,6.663,6.164,5.809,5.501,4.632,4.0,7.0618,178502,74.6625,1756.97,-3057.99,96.043,4.26,5.69,20.4321,17.7521,21.03,17.673,107.6277,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.9525,26.1109,3.1949,3.5287,1128.8059,2.636,2.663,2.4981,2.4695,37.1487,4.1633,4.1141,0.3793,20.8595,3.2589,1.8847,2.0495,35.4259,3.2102,2.4085,1.1335,24.7209,2.9362,1.7471,0.9255,24.657,3.1441,2.5799,1.2043,2.6475,24.547
7265,2022-02-20,141812.5169,5060692,3.54,25.56,6.663,6.164,5.809,5.501,4.632,4.0,7.0618,178502,74.6625,1756.97,-3057.99,96.043,4.26,5.69,20.4323,17.7522,21.03,17.6732,107.6277,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.9521,26.1106,3.1949,3.5287,1128.8059,2.636,2.663,2.4981,2.4694,37.1487,4.1633,4.1141,0.3793,20.8595,3.2589,1.8847,2.0495,35.4292,3.2102,2.4085,1.1335,24.7215,2.9362,1.7471,0.9255,24.6573,3.1441,2.5799,1.2043,2.6476,24.5474
7266,2022-02-21,141160.5168,5060692,3.53,25.49,6.693,6.164,5.853,5.535,4.532,4.0,7.1031,178502,74.515,1859.49,-774.27,96.078,4.27,5.69,20.3569,17.6358,20.8902,17.5547,107.6277,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.7441,25.9029,3.17,3.5015,1128.8059,2.6154,2.6423,2.4787,2.4502,36.8625,4.1311,4.0824,0.3823,20.7332,3.2412,1.8744,2.0842,35.157,3.1845,2.3893,1.1477,24.1234,2.8646,1.7045,0.9451,24.5174,3.1272,2.5661,1.222,2.637,24.4402
7267,2022-02-22,142431.3139,5060692,3.49,25.18,6.75,6.253,5.909,5.579,4.621,4.0,7.1613,178502,74.875,3170.43,-2458.2,96.025,4.31,5.755,20.2212,17.5053,20.7395,17.4271,107.5949,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.5562,25.7097,3.1471,3.4755,1128.8059,2.5962,2.6225,2.4602,2.4322,36.6716,4.1097,4.0613,0.3843,20.6156,3.2233,1.8639,2.0958,34.9088,3.1622,2.3725,1.1717,23.6641,2.8101,1.6721,0.9675,24.3713,3.1088,2.5509,1.2293,2.6193,24.276
7268,2022-02-23,141812.72,5060692,3.5,25.27,6.739,6.269,5.912,5.572,4.595,4.0,7.1501,178502,74.5663,2188.34,-2838.28,96.19,4.3188,5.785,20.1836,17.5214,20.762,17.4465,107.5919,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,25.578,25.7316,3.1509,3.4797,1128.8059,2.5995,2.6259,2.4633,2.4353,36.718,4.1148,4.0663,0.3838,20.6017,3.2218,1.863,2.0968,35.1211,3.1813,2.3869,1.1557,23.9365,2.8406,1.6902,0.9541,24.3638,3.1082,2.5504,1.2295,2.6149,24.2312
7269,2022-02-24,146437.3143,5060692,3.3,23.79,6.761,6.309,5.961,5.603,4.639,4.0,7.171,178502,75.6537,1967.45,-6687.44,97.137,4.32,5.82,19.2186,16.6502,19.7257,16.5728,106.9266,2.0,264.83,4.25,9.04,11.42,-180.5,107.13,632952,369.04,10494.49,89375,0.633,149941.1,4.7,24.2896,24.4412,2.9914,3.3044,1128.8059,2.4687,2.4943,2.3399,2.3127,34.8552,3.9063,3.8604,0.4043,19.6369,3.0709,1.7761,2.1998,33.1771,3.0055,2.2551,1.2248,22.6594,2.6766,1.5919,1.0136,23.171,2.9561,2.4258,1.2927,2.4903,23.073
7270,2022-02-25,143291.6108,5138178,3.38,24.39,6.749,6.29,5.933,5.573,4.619,4.0,7.1568,178502,75.2925,3530.19,-4433.96,96.615,4.31,5.7525,19.7055,17.1459,20.3104,17.0674,107.224,2.0,264.83,4.25,8.73,11.6,-180.5,107.13,631527,369.04,10494.49,89375,0.633,149941.1,4.7,25.0039,25.1591,3.08,3.4017,1128.8082,2.5384,2.5647,2.4062,2.3784,35.8489,4.0176,3.9703,0.3931,20.1584,3.1527,1.8233,2.1427,34.4885,3.1277,2.3469,1.2245,23.4908,2.7827,1.6274,0.9714,23.7968,3.0361,2.4914,1.2587,2.5531,23.6554
7271,2022-02-26,143291.6108,5138178,3.38,24.39,6.749,6.29,5.933,5.573,4.619,4.0,7.1568,178502,75.2925,3530.19,-4433.96,96.615,4.31,5.7525,19.7055,17.1459,20.3104,17.0674,107.224,2.0,264.83,4.25,8.73,11.6,-180.5,107.13,631527,369.04,10494.49,89375,0.633,149941.1,4.7,25.0039,25.1591,3.08,3.4017,1128.8082,2.5384,2.5647,2.4062,2.3784,35.8489,4.0176,3.9703,0.3931,20.1584,3.1527,1.8233,2.1427,34.4885,3.1277,2.3469,1.2245,23.4908,2.7827,1.6274,0.9714,23.7968,3.0361,2.4914,1.2587,2.5531,23.6554
7272,2022-02-27,143291.6108,5138178,3.38,24.39,6.749,6.29,5.933,5.573,4.619,4.0,7.1568,178502,75.2925,3530.19,-4433.96,96.615,4.31,5.7525,19.704,17.1452,20.3099,17.0667,107.224,2.0,264.83,4.25,8.73,11.6,-180.5,107.13,631527,369.04,10494.49,89375,0.633,149941.1,4.7,25.0028,25.1583,3.08,3.4017,1128.8082,2.5384,2.5647,2.4062,2.3783,35.8489,4.0176,3.9703,0.3931,20.1584,3.1527,1.8233,2.1427,34.5023,3.1277,2.3467,1.2245,23.4908,2.7827,1.6274,0.9714,23.7948,3.0361,2.4914,1.2587,2.5531,23.6532
7273,2022-02-28,144173.7203,5138178,3.42,24.67,6.765,6.307,5.97,5.591,4.705,4.0,7.1814,378727,75.3425,3845.43,-4134.16,96.707,4.33,5.77,19.8584,17.2891,20.4826,17.2093,106.9724,1.2,190.07,4.25,8.73,11.6,-186.2,107.13,631527,372.52,10494.49,89375,0.633,149941.1,4.7,25.2081,25.3672,3.1059,3.4306,1128.8082,2.5596,2.5863,2.4265,2.3982,36.2336,4.0628,4.0149,0.3887,20.3811,3.1885,1.8437,2.1187,34.7793,3.1538,2.3661,1.2144,23.6697,2.8033,1.6395,0.9643,23.9931,3.062,2.5125,1.248,2.5737,23.8454
7274,2022-03-01,144173.7203,5138178,3.42,24.67,6.765,6.307,5.97,5.591,4.705,4.0,7.1814,378727,75.3425,3845.43,-4134.16,97.409,4.33,5.77,19.8592,17.2906,20.484,17.2107,106.9482,1.2,190.07,4.25,8.73,11.6,-186.2,107.13,631527,372.52,10494.49,89375,0.633,149941.1,4.7,25.2091,25.3683,3.1059,3.4306,1128.8082,2.5599,2.5866,2.4268,2.3985,36.2355,4.0628,4.015,0.383,20.381,3.1885,1.8441,2.1157,34.7904,3.1538,2.3661,1.2144,23.6697,2.8033,1.6395,0.9643,23.9933,3.062,2.5129,1.248,2.5742,23.8457
7275,2022-03-02,146052.2205,5138178,3.37,24.26,6.815,6.361,6.025,5.677,4.771,4.0,7.2202,378727,75.7125,1959.61,-4055.93,97.385,4.36,5.79,19.5924,17.1522,20.2798,17.0698,107.3374,1.2,190.07,4.25,8.73,11.6,-186.2,107.13,631527,372.52,10494.49,89375,0.633,149941.1,4.7,24.8624,25.0234,3.082,3.4046,1128.8082,2.5401,2.567,2.4084,2.38,36.1297,4.0509,4.0033,0.3841,19.8921,3.1569,1.8259,2.1368,34.7322,3.1485,2.3622,1.2164,23.7007,2.8071,1.6417,0.963,23.5959,3.0331,2.4891,1.2599,2.5454,23.3875
